Temperatura,Cv
1.0,1.4622196906711233e-06
1.07,2.138919496943167e-06
1.1400000000000001,3.1513799233511288e-06
1.2100000000000002,4.359240193221843e-06
1.2800000000000002,5.678831129785035e-06
1.3500000000000003,7.439624414803535e-06
1.4200000000000004,9.545108612975648e-06
1.4900000000000004,1.1939548090459242e-05
1.5600000000000005,1.4542478603049103e-05
1.6300000000000006,1.7854086005856698e-05
1.7000000000000006,2.079231963842574e-05
1.7599999999999998,2.3898813562091397e-05
1.7699999999999998,2.512255702321438e-05
1.7799999999999998,2.5687781932814213e-05
1.7899999999999998,2.6302433430807917e-05
1.7999999999999998,2.692974048157389e-05
1.8099999999999998,2.750112508324745e-05
1.8199999999999998,2.8143976260200964e-05
1.8299999999999998,2.893073151479983e-05
1.8399999999999999,2.959836949347912e-05
1.8499999999999999,3.0153147803151832e-05
1.8599999999999999,3.0836800405196583e-05
1.8699999999999999,3.1923161934425015e-05
1.88,3.30932557315849e-05
1.89,3.337843183587498e-05
1.9,3.427269842473273e-05
1.91,3.530418620362462e-05
1.92,3.59991701812953e-05
1.93,3.711413119508774e-05
1.94,3.799160978210994e-05
1.95,3.9069480438700306e-05
1.96,3.9733356905692914e-05
1.97,4.068327420090623e-05
1.98,4.165467315608333e-05
1.99,4.3259403538972176e-05
2.0,4.4883206043726626e-05
2.01,4.548146647720583e-05
2.02,4.664679738013878e-05
2.0300000000000002,4.833509008207923e-05
2.04,4.925061110785181e-05
2.05,4.9726301241167303e-05
2.06,5.2350775418844726e-05
2.0700000000000003,5.3611048982396697e-05
2.08,5.504649517397867e-05
2.09,5.7177526266169184e-05
2.1,5.9074604103106315e-05
2.1100000000000003,6.009761755547996e-05
2.12,6.29727855965692e-05
2.13,6.552854343155541e-05
2.14,6.714857966504657e-05
2.1500000000000004,7.056928858276955e-05
2.16,7.300686206428332e-05
2.17,7.424047781925353e-05
2.18,7.582376103044252e-05
2.1900000000000004,8.253504607979895e-05
2.2,8.323062273166016e-05
2.21,9.464828927182345e-05
2.22,9.856567115406218e-05
2.2300000000000004,0.00010784953154869323
2.24,0.00011056587913871802
2.25,0.00012914282353469544
2.2600000000000002,0.00013583555833649897
2.2700000000000005,0.0001462111212856761
2.2800000000000002,0.00015280846159254093
2.29,0.00014088584374878535
2.3000000000000003,0.00012168869762932314
2.3100000000000005,0.00010634584995414367
2.3200000000000003,9.290341540436192e-05
2.33,9.475392964175204e-05
2.3400000000000003,8.834623084665304e-05
2.3500000000000005,8.373596235149436e-05
2.3600000000000003,7.777291467028027e-05
2.37,7.607380769035469e-05
2.3800000000000003,7.304834010522176e-05
2.3900000000000006,7.024563797533352e-05
2.4000000000000004,6.842844431962823e-05
2.41,6.626367365272781e-05
2.4200000000000004,6.491038341776935e-05
2.4300000000000006,6.221929545958981e-05
2.4400000000000004,5.94158376377638e-05
2.45,5.842226255523598e-05
2.4600000000000004,5.798960838093229e-05
2.4700000000000006,5.547616532843591e-05
2.4800000000000004,5.529579025813672e-05
2.49,5.355279501229657e-05
2.5000000000000004,5.323344478147662e-05
2.5100000000000007,5.130384741547582e-05
2.5200000000000005,4.975269818815342e-05
2.5300000000000002,4.9250655567467076e-05
2.5400000000000005,4.736140908347409e-05
2.5500000000000007,4.7340649321548384e-05
2.5600000000000005,4.603994615202075e-05
2.5700000000000003,4.462925342138714e-05
2.5800000000000005,4.422798873259774e-05
2.5900000000000007,4.431581141585826e-05
2.6000000000000005,4.330363625646411e-05
2.6100000000000003,4.2224787008625594e-05
2.6200000000000006,4.063259433093548e-05
2.630000000000001,4.102801208517758e-05
2.6400000000000006,3.943565081845474e-05
2.6500000000000004,3.9496698611828336e-05
2.6600000000000006,3.880073217242534e-05
2.670000000000001,3.802745631145217e-05
2.6800000000000006,3.7151344271412136e-05
2.6900000000000004,3.6618817504709544e-05
2.7000000000000006,3.665885732663405e-05
2.710000000000001,3.5519511591609546e-05
2.7200000000000006,3.529323055841952e-05
2.7300000000000004,3.466130830163465e-05
2.7400000000000007,3.44531710673927e-05
2.750000000000001,3.4193739674141e-05
2.76,3.314427786232305e-05
2.8299999999999996,3.136257802654908e-05
2.8999999999999995,2.69278374548191e-05
2.9699999999999993,2.5787844332831853e-05
