1.,0.023379564686955914
1.001,0.023528408369412623
1.002,0.023677888304700134
1.003,0.023828005633043377
1.004,0.02397876149215799
1.005,0.024130157017302093
1.006,0.024282193341196162
1.007,0.024434871594084962
1.008,0.024588192903761963
1.009,0.024742158395521338
1.01,0.024896769192195967
1.011,0.025052026414155257
1.012,0.02520793117932532
1.013,0.025364484603170367
1.014,0.02552168779871102
1.015,0.02567954187654379
1.016,0.025838047944841454
1.017,0.025997207109324755
1.018,0.02615702047334141
1.019,0.026317489137780606
1.02,0.026478614201177135
1.021,0.02664039675964971
1.022,0.02680283790692195
1.023,0.026965938734349822
1.024,0.027129700330940313
1.025,0.027294123783285898
1.026,0.02745921017563811
1.027,0.02762496058993045
1.028,0.027791376105718107
1.029,0.027958457800252384
1.03,0.02812620674843775
1.031,0.02829462402285864
1.032,0.028463710693816112
1.033,0.028633467829253956
1.034,0.028803896494917453
1.035,0.02897499775417367
1.036,0.029146772668160983
1.037,0.02931922229575979
1.038,0.029492347693546153
1.039,0.029666149915882345
1.04,0.029840630014916658
1.041,0.03001578904048764
1.042,0.030191628040273605
1.043,0.030368148059733306
1.044,0.03054535014208769
1.045,0.03072323532839804
1.046,0.03090180465750642
1.047,0.031081059166113135
1.048,0.031260999888746005
1.049,0.03144162785773829
1.05,0.031622944103336076
1.051,0.03180494965359939
1.052,0.03198764553448009
1.053,0.03217103276978896
1.054,0.032355112381272165
1.055,0.03253988538855328
1.056,0.032725352809163166
1.057,0.03291151565856487
1.058,0.033098374950148016
1.059,0.033285931695256045
1.06,0.03347418690317516
1.061,0.03366314158114768
1.062,0.03385279673443492
1.063,0.03404315336622101
1.064,0.03423421247772241
1.065,0.03442597506817715
1.066,0.03461844213481534
1.067,0.034811614672889
1.068,0.03500549367570405
1.069,0.035200080134636234
1.07,0.03539537503909013
1.071,0.03559137937655913
1.072,0.03578809413262412
1.073,0.03598552029096035
1.074,0.03618365883335135
1.075,0.03638251073968973
1.076,0.03658207698800063
1.077,0.03678235855447942
1.078,0.036983356413438244
1.079,0.037185071537373535
1.08,0.03738750489695789
1.081,0.03759065746104774
1.082,0.03779453019671456
1.083,0.03799912406921172
1.084,0.03820444004206351
1.085,0.038410479076985325
1.086,0.03861724213399622
1.087,0.038824730171320085
1.088,0.03903294414548688
1.089,0.039241885011307445
1.09,0.03945155372190398
1.091,0.03966195122868345
1.092,0.03987307848138225
1.093,0.04008493642811223
1.094,0.04029752601528693
1.095,0.04051084818769589
