Temperatura,Cv
1.0,2.995536975153703e-05
1.07,4.5140165886932024e-05
1.1400000000000001,6.538686044331278e-05
1.2100000000000002,9.038716121272897e-05
1.2800000000000002,0.00012188287811050737
1.3500000000000003,0.0001525602820598284
1.4200000000000004,0.00019673398483128774
1.4900000000000004,0.00023282702660824524
1.5600000000000005,0.000293892156347315
1.6300000000000006,0.00036177389948662155
1.7000000000000006,0.0004400368700901637
1.7599999999999998,0.0005047202092317984
1.7699999999999998,0.0005186655585416366
1.7799999999999998,0.0005281626993999271
1.7899999999999998,0.0005442849022272322
1.7999999999999998,0.0005531838698050144
1.8099999999999998,0.000575710534399795
1.8199999999999998,0.000594110168983203
1.8299999999999998,0.0005966735118758431
1.8399999999999999,0.0006232975111528922
1.8499999999999999,0.000635125261600011
1.8599999999999999,0.0006497974144041931
1.8699999999999999,0.000669427244397832
1.88,0.0006859573830996666
1.89,0.0007059978751847567
1.9,0.0007287714194351574
1.91,0.000751635068153451
1.92,0.0007296834016098637
1.93,0.0007681601339309473
1.94,0.0007824411431386635
1.95,0.0008233955255627139
1.96,0.0008284071046632135
1.97,0.0008533576273906809
1.98,0.0008790094694963082
1.99,0.0009047985307856184
2.0,0.0009284135744219972
2.01,0.0009529059544807114
2.02,0.0009639522054662174
2.0300000000000002,0.0009718268393182607
2.04,0.0009920269800471786
2.05,0.0010477062536179528
2.06,0.0010798447034953578
2.0700000000000003,0.0011167598577471595
2.08,0.001149855383658643
2.09,0.0012531983698849272
2.1,0.0012328400595915765
2.1100000000000003,0.0013124690515962558
2.12,0.0013330870479562583
2.13,0.0013058065078979254
2.14,0.0013782320490135635
2.1500000000000004,0.0015575747419041275
2.16,0.001591355231949102
2.17,0.0015463661268284932
2.18,0.0015114324200754755
2.1900000000000004,0.0016869112358167382
2.2,0.001713802420114214
2.21,0.001871254743104345
2.22,0.0019428639424935866
2.2300000000000004,0.002034949689417446
2.24,0.002146679883515132
2.25,0.0021928309976294628
2.2600000000000002,0.002469642471172724
2.2700000000000005,0.0020805291216665803
2.2800000000000002,0.0021808561139741002
2.29,0.0023188314648952086
2.3000000000000003,0.002248898910574751
2.3100000000000005,0.0022656689707003046
2.3200000000000003,0.0023549158443749857
2.33,0.002285709947803542
2.3400000000000003,0.002220613805641239
2.3500000000000005,0.00211349294263801
2.3600000000000003,0.0020375193123006027
2.37,0.002048287714418133
2.3800000000000003,0.0017079970969246818
2.3900000000000006,0.0016809616881643071
2.4000000000000004,0.001717965429982863
2.41,0.0015137950382042992
2.4200000000000004,0.0014710547427920656
2.4300000000000006,0.0015215419196784466
2.4400000000000004,0.0014444874209649016
2.45,0.0013935662678982229
2.4600000000000004,0.0012662107893932429
2.4700000000000006,0.001251276171102081
2.4800000000000004,0.0012375693180841786
2.49,0.0011871154882
2.5000000000000004,0.001133908984013097
2.5100000000000007,0.0011053824733252642
2.5200000000000005,0.0011218813851061472
2.5300000000000002,0.0011227705248251997
2.5400000000000005,0.0010496810876499975
2.5500000000000007,0.001002698108175968
2.5600000000000005,0.0009964251684575392
2.5700000000000003,0.0009418143566669077
2.5800000000000005,0.000964758274322406
2.5900000000000007,0.0009183915942786837
2.6000000000000005,0.0009374998314373404
2.6100000000000003,0.0009026817501592682
2.6200000000000006,0.000850810430976733
2.630000000000001,0.0008648607767200822
2.6400000000000006,0.0008166071912106373
2.6500000000000004,0.0008233303533768171
2.6600000000000006,0.0007998597296263247
2.670000000000001,0.0007852105335595524
2.6800000000000006,0.000808034981509586
2.6900000000000004,0.0007746691776215905
2.7000000000000006,0.0007633887714014737
2.710000000000001,0.0007446721150619055
2.7200000000000006,0.0007366125941529926
2.7300000000000004,0.0007200879743915455
2.7400000000000007,0.0007253816070005505
2.750000000000001,0.0007240400198587344
2.76,0.0006842085205689033
2.8299999999999996,0.0006154420574548851
2.8999999999999995,0.0005736526311123875
2.9699999999999993,0.0005225767357311211
