Temperatura,Cv
1.0,5.598774475375248e-06
1.01,6.123454907665067e-06
1.02,6.174887535137201e-06
1.03,6.8930155756069315e-06
1.04,7.319981335669901e-06
1.05,7.647716036864544e-06
1.06,7.980490359412473e-06
1.07,8.83397078451769e-06
1.08,9.177509614162381e-06
1.09,9.720049850818182e-06
1.1,1.0232657820573532e-05
1.11,1.0936691656314724e-05
1.12,1.1190893358536565e-05
1.1300000000000001,1.188996742421643e-05
1.1400000000000001,1.2326512240627589e-05
1.1500000000000001,1.2911070111386571e-05
1.1600000000000001,1.3707208817515272e-05
1.1700000000000002,1.450973292052577e-05
1.1800000000000002,1.4934558622896206e-05
1.1900000000000002,1.5666713684351687e-05
1.2000000000000002,1.6305139209200246e-05
1.2100000000000002,1.6965705759407304e-05
1.2200000000000002,1.7521664888485083e-05
1.2300000000000002,1.8514454779868013e-05
1.2400000000000002,1.9646296717750177e-05
1.2500000000000002,2.0455278583794644e-05
1.2600000000000002,2.0879697751599213e-05
1.2700000000000002,2.2200426976615452e-05
1.2800000000000002,2.343938049570319e-05
1.2900000000000003,2.358229110556768e-05
1.3000000000000003,2.487701967907251e-05
1.3100000000000003,2.567674405544694e-05
1.3200000000000003,2.6711832704559774e-05
1.3300000000000003,2.770361687676847e-05
1.3400000000000003,2.9088624940400827e-05
1.3500000000000003,2.9669724361986822e-05
1.3600000000000003,3.0243494475794988e-05
1.3700000000000003,3.127114911117428e-05
1.3800000000000003,3.276204628034649e-05
1.3900000000000003,3.335853602746619e-05
1.4000000000000004,3.448974966957623e-05
1.4100000000000004,3.7053080180942316e-05
1.4200000000000004,3.7922542886952536e-05
1.4300000000000004,3.8403390490993034e-05
1.4400000000000004,4.0006157861584234e-05
1.4500000000000004,4.19647112693607e-05
1.4600000000000004,4.274542990288088e-05
1.4700000000000004,4.394816606880478e-05
1.4800000000000004,4.570484967722019e-05
1.4900000000000004,4.579776317368393e-05
1.5000000000000004,4.742461940473835e-05
1.5100000000000005,4.93990239350176e-05
1.5200000000000005,5.051530736723766e-05
1.5300000000000005,5.2448624310372046e-05
1.5400000000000005,5.411376424871796e-05
1.5500000000000005,5.5942877594901156e-05
1.5600000000000005,5.663198812448073e-05
1.5700000000000005,5.9163857030160296e-05
1.5800000000000005,6.078707720495811e-05
1.5900000000000005,6.21858354660532e-05
1.6000000000000005,6.452195220198618e-05
1.6100000000000005,6.623460022850716e-05
1.6200000000000006,6.81555620814885e-05
1.6300000000000006,7.133404144820642e-05
1.6400000000000006,6.89104558337795e-05
1.6500000000000006,7.333031202235849e-05
1.6600000000000006,7.437878654224926e-05
1.6700000000000006,7.818764070270091e-05
1.6800000000000006,7.865333360368032e-05
1.6900000000000006,8.300400358888729e-05
1.7000000000000006,8.453642199641946e-05
1.7100000000000006,8.519228797300702e-05
1.7200000000000006,9.159950297040999e-05
1.7300000000000006,8.915022713769148e-05
1.7400000000000007,9.441062273113265e-05
1.7500000000000007,9.808207018256008e-05
1.7600000000000007,9.730189977070328e-05
1.7700000000000007,0.00010009081671453167
1.7800000000000007,0.00010040604081744773
1.7900000000000007,0.0001049555623622585
1.8000000000000007,0.00010790952722950189
1.8100000000000007,0.00010961784351859413
1.8200000000000007,0.00011089945184715017
1.8300000000000007,0.00011360955028655455
1.8400000000000007,0.00011676904027578514
1.8500000000000008,0.00012099589761934539
1.8600000000000008,0.00012348566718335652
1.8700000000000008,0.0001274136889809373
1.8800000000000008,0.00013002857608412918
1.8900000000000008,0.00013456749157631222
1.9000000000000008,0.00013686959792288218
1.9100000000000008,0.00013979371721533986
1.9200000000000008,0.00014064526791435005
1.9300000000000008,0.0001520436073110039
1.9400000000000008,0.000152384522983077
1.9500000000000008,0.00015601649429000533
1.9600000000000009,0.0001562989021258809
1.9700000000000009,0.00016335414136385546
1.9800000000000009,0.00016885200530180252
1.9900000000000009,0.00016902673529819193
2.000000000000001,0.00017949671856885878
2.0100000000000007,0.00018319148455161834
2.020000000000001,0.00018820048736274613
2.030000000000001,0.00019257903883013002
2.040000000000001,0.00020156886406138516
2.0500000000000007,0.0002023365264317493
2.060000000000001,0.00021438241125664944
2.070000000000001,0.00020896070843297432
2.080000000000001,0.00022147331555171564
2.0900000000000007,0.0002250446856703179
2.100000000000001,0.00023241399722039033
2.110000000000001,0.0002523612880501568
2.120000000000001,0.00024751329888011796
2.130000000000001,0.00025823067229894164
2.140000000000001,0.00027488786879418115
2.1500000000000012,0.0002647249628924625
2.160000000000001,0.0002832993722916515
2.170000000000001,0.00029199272154030735
2.180000000000001,0.0003194104702761125
2.1900000000000013,0.00032812594428156816
2.200000000000001,0.0003359788058600621
2.210000000000001,0.0003450500867686565
2.220000000000001,0.0004068980146727706
2.2300000000000013,0.00036467510004216483
2.240000000000001,0.0004358331078232239
2.250000000000001,0.00042653721483987766
2.260000000000001,0.0005089500535466465
2.2700000000000014,0.0006122568054009288
2.280000000000001,0.0005645758774843897
2.290000000000001,0.0005562945274166576
2.300000000000001,0.0005337529020596054
2.3100000000000014,0.0004639194267321787
2.320000000000001,0.00042873374251788007
2.330000000000001,0.00041504702607925127
2.340000000000001,0.00033517224111255083
2.3500000000000014,0.0003345158756679278
2.360000000000001,0.0003297124495397827
2.370000000000001,0.00031423331672770827
2.3800000000000012,0.0003249838793144681
2.3900000000000015,0.00028396748662101983
2.4000000000000012,0.0002775044453071961
2.410000000000001,0.00027580897252457037
2.4200000000000013,0.0002577609287181793
2.4300000000000015,0.0002564370722802404
2.4400000000000013,0.0002464313537043986
2.450000000000001,0.00023729368789130633
2.4600000000000013,0.00023359457268868277
2.4700000000000015,0.0002281324056648611
2.4800000000000013,0.0002274112067112739
2.490000000000001,0.00021896159449038695
2.5000000000000013,0.00020703490930352092
2.5100000000000016,0.00021098785584208052
2.5200000000000014,0.00019779566405961964
2.530000000000001,0.00019046889953234846
2.5400000000000014,0.0001933095063972597
2.5500000000000016,0.00019174649737005816
2.5600000000000014,0.0001894512874629826
2.570000000000001,0.0001826907244420371
2.5800000000000014,0.00017784041333729459
2.5900000000000016,0.0001746065419565922
2.6000000000000014,0.00016938279216137603
2.610000000000001,0.00016397050266176875
2.6200000000000014,0.0001638773068617828
2.6300000000000017,0.0001640311617801983
2.6400000000000015,0.00015911143417679028
2.6500000000000012,0.0001598952621143021
2.6600000000000015,0.00015298810429104217
2.6700000000000017,0.0001502630574769283
2.6800000000000015,0.00015044798834879674
2.6900000000000013,0.00015058076085168492
2.7000000000000015,0.00014693268703984684
2.7100000000000017,0.0001390110962474255
2.7200000000000015,0.0001436051064856894
2.7300000000000013,0.00014138930033946436
2.7400000000000015,0.00013453345354332951
2.7500000000000018,0.0001347683691373281
2.7600000000000016,0.0001329429645594392
2.7700000000000014,0.0001283010867997707
2.7800000000000016,0.00013057877136947888
2.790000000000002,0.0001262104086973071
2.8000000000000016,0.0001256290830069859
2.8100000000000014,0.00012109483295630738
2.8200000000000016,0.00012206078577088802
2.830000000000002,0.00012017912410387806
2.8400000000000016,0.00012215686424923083
2.8500000000000014,0.00011896212161851923
2.8600000000000017,0.00011602502307064484
2.870000000000002,0.0001163752135010684
2.8800000000000017,0.00011303996298811851
2.8900000000000015,0.00011111846979291703
2.9000000000000017,0.00011046878379408053
2.910000000000002,0.00010803472854069003
2.9200000000000017,0.00010888900841464769
2.9300000000000015,0.00010477525997413525
2.9400000000000017,0.00010347435544133491
2.950000000000002,0.00010189523845473336
2.9600000000000017,0.000101803826331933
2.9700000000000015,0.0001032488309136705
2.9800000000000018,0.00010042085638457142
2.990000000000002,0.00010093745936558843
