Temperatura,Cv
1.0,2.1202274355843525e-06
1.07,3.2171081744918588e-06
1.1400000000000001,4.538533139228229e-06
1.2100000000000002,6.405430901727593e-06
1.2800000000000002,8.48776498712342e-06
1.3500000000000003,1.1267569544825312e-05
1.4200000000000004,1.4367377432091843e-05
1.4900000000000004,1.730421661761729e-05
1.5600000000000005,2.0608460172248597e-05
1.6300000000000006,2.5989591120887348e-05
1.7000000000000006,3.1112165685976166e-05
1.7599999999999998,3.6565329649249575e-05
1.7699999999999998,3.7010469415339213e-05
1.7799999999999998,3.775812683417334e-05
1.7899999999999998,3.8807911177904324e-05
1.7999999999999998,4.0114899087434476e-05
1.8099999999999998,4.101029859245775e-05
1.8199999999999998,4.158059523164523e-05
1.8299999999999998,4.385765529034312e-05
1.8399999999999999,4.371018042016433e-05
1.8499999999999999,4.505849906248441e-05
1.8599999999999999,4.664712821312322e-05
1.8699999999999999,4.773557021527916e-05
1.88,4.9011460347414453e-05
1.89,4.9262521005041556e-05
1.9,5.150100269491787e-05
1.91,5.2433508013479635e-05
1.92,5.351518596789366e-05
1.93,5.525547095389095e-05
1.94,5.614388403309993e-05
1.95,5.7453019605120126e-05
1.96,5.9826403987108604e-05
1.97,6.096980268144723e-05
1.98,6.185410244660919e-05
1.99,6.32085305872907e-05
2.0,6.560404698745165e-05
2.01,6.721666262669577e-05
2.02,6.880410667222299e-05
2.0300000000000002,7.177514328671809e-05
2.04,7.318221220463938e-05
2.05,7.597261332954572e-05
2.06,7.645789183198024e-05
2.0700000000000003,8.010968545522173e-05
2.08,8.15765041871159e-05
2.09,8.476930521213843e-05
2.1,8.678977381475766e-05
2.1100000000000003,9.169005661167436e-05
2.12,9.279059882553238e-05
2.13,9.69143216175997e-05
2.14,0.00010097517437868338
2.1500000000000004,0.00010160150692340048
2.16,0.00010565632630841385
2.17,0.0001118730709644184
2.18,0.00011675270499113614
2.1900000000000004,0.00011969059869292827
2.2,0.00013380223353633494
2.21,0.00013200593186551908
2.22,0.00014442497605319458
2.2300000000000004,0.0001596288942036795
2.24,0.00016205992998885555
2.25,0.0002186673736568986
2.2600000000000002,0.00019918851352573153
2.2700000000000005,0.00021490580557038697
2.2800000000000002,0.00023278039600435426
2.29,0.00021556656467076456
2.3000000000000003,0.0001848547391446121
2.3100000000000005,0.00016576047933152313
2.3200000000000003,0.00014403387797964603
2.33,0.0001355621233551064
2.3400000000000003,0.00012811742435356148
2.3500000000000005,0.00012723506811568267
2.3600000000000003,0.00011315985616813126
2.37,0.00011554581528372097
2.3800000000000003,0.00011082590501995673
2.3900000000000006,0.00010649161433629049
2.4000000000000004,0.00010148040706956332
2.41,0.00010023656734694223
2.4200000000000004,9.636769403414654e-05
2.4300000000000006,9.37643646391497e-05
2.4400000000000004,9.081850090440934e-05
2.45,8.663908182844683e-05
2.4600000000000004,8.691344725119828e-05
2.4700000000000006,8.185349192859731e-05
2.4800000000000004,8.365528746327066e-05
2.49,7.864086465717078e-05
2.5000000000000004,7.882418398679454e-05
2.5100000000000007,7.751664552157728e-05
2.5200000000000005,7.42436291180693e-05
2.5300000000000002,7.158358064117876e-05
2.5400000000000005,7.191020190350704e-05
2.5500000000000007,7.234342995831272e-05
2.5600000000000005,6.932304824373063e-05
2.5700000000000003,6.670761285001273e-05
2.5800000000000005,6.598041521690304e-05
2.5900000000000007,6.503797375871496e-05
2.6000000000000005,6.401632960934887e-05
2.6100000000000003,6.281150603498854e-05
2.6200000000000006,6.205867592765942e-05
2.630000000000001,6.122845466046611e-05
2.6400000000000006,5.949587779129246e-05
2.6500000000000004,5.8577524163684575e-05
2.6600000000000006,5.761895440315896e-05
2.670000000000001,5.716741683944436e-05
2.6800000000000006,5.603036316187367e-05
2.6900000000000004,5.496957648793962e-05
2.7000000000000006,5.3238895173295734e-05
2.710000000000001,5.3296750914447586e-05
2.7200000000000006,5.2602457894438595e-05
2.7300000000000004,5.133901623541111e-05
2.7400000000000007,5.1743223395823625e-05
2.750000000000001,5.0529562456134724e-05
2.76,4.871665990115887e-05
2.8299999999999996,4.3743941893024314e-05
2.8999999999999995,4.1375237342474405e-05
2.9699999999999993,3.708121709003778e-05
