Temperatura,Cv
1.0,0.00010268135802470303
1.01,0.00010617281046035376
1.02,0.0001112660740645465
1.03,0.00013109240349151678
1.04,0.00011832803254440166
1.05,0.00014801292125079924
1.06,0.00014451498380423577
1.07,0.00014506570631540546
1.08,0.00015909023014787783
1.09,0.00017673095127507783
1.1,0.00019210433221103252
1.11,0.00019347306365420433
1.12,0.00020839532844393587
1.1300000000000001,0.00022476579660036855
1.1400000000000001,0.00023053274131824047
1.1500000000000001,0.00023702385959998936
1.1600000000000001,0.00023375581318535316
1.1700000000000002,0.000254329306490054
1.1800000000000002,0.0002673549746241996
1.1900000000000002,0.00029796863058952614
1.2000000000000002,0.00030556385373793437
1.2100000000000002,0.00031711047784803036
1.2200000000000002,0.0003279807001303948
1.2300000000000002,0.0003455240291517229
1.2400000000000002,0.0003414683489420878
1.2500000000000002,0.0003918748254815339
1.2600000000000002,0.00039698338356832
1.2700000000000002,0.0003967365094235575
1.2800000000000002,0.00039990309048882445
1.2900000000000003,0.00043911297472183034
1.3000000000000003,0.0004612999956168953
1.3100000000000003,0.0004740846917464096
1.3200000000000003,0.0004996000344352731
1.3300000000000003,0.0004814783575478826
1.3400000000000003,0.0005321454199429021
1.3500000000000003,0.0005529719223017339
1.3600000000000003,0.0005501612033564923
1.3700000000000003,0.0005962671334200925
1.3800000000000003,0.0006048948886400245
1.3900000000000003,0.0006174268457335692
1.4000000000000004,0.0006371598664649889
1.4100000000000004,0.000662198230086306
1.4200000000000004,0.0006722626016050875
1.4300000000000004,0.0007163536893046539
1.4400000000000004,0.0007003225445576911
1.4500000000000004,0.0007638091930535763
1.4600000000000004,0.0007773099995597609
1.4700000000000004,0.0008070891815197108
1.4800000000000004,0.0008189273457016886
1.4900000000000004,0.0008186164181236876
1.5000000000000004,0.0008939487495199962
1.5100000000000005,0.0008809758674217399
1.5200000000000005,0.0009267081131801077
1.5300000000000005,0.0009473703735347529
1.5400000000000005,0.000952425603697192
1.5500000000000005,0.0010363708169217158
1.5600000000000005,0.0010269886075397155
1.5700000000000005,0.0010577858315942048
1.5800000000000005,0.0011174091659891146
1.5900000000000005,0.0011433915144393684
1.6000000000000005,0.0011376792515432053
1.6100000000000005,0.0011885992200422436
1.6200000000000006,0.0012303042666073302
1.6300000000000006,0.0012114341442199742
1.6400000000000006,0.0012806112612091913
1.6500000000000006,0.0012859079572378718
1.6600000000000006,0.0013898670433632335
1.6700000000000006,0.0013629649421492535
1.6800000000000006,0.001442135875518057
1.6900000000000006,0.0015344551146971766
1.7000000000000006,0.0015345115058312063
1.7100000000000006,0.00161211199562929
1.7200000000000006,0.001646220965286627
1.7300000000000006,0.0016839125151748972
1.7400000000000007,0.0016301905070063578
1.7500000000000007,0.0017239322751322675
1.7600000000000007,0.0017264660988038183
1.7700000000000007,0.0018371575059235902
1.7800000000000007,0.0019347119222067565
1.7900000000000007,0.001871559070245666
1.8000000000000007,0.0019610187471416503
1.8100000000000007,0.0019457551187216648
1.8200000000000007,0.002053258146716917
1.8300000000000007,0.002103586473391627
1.8400000000000007,0.0022089377041145113
1.8500000000000008,0.002151758675341883
1.8600000000000008,0.0023180106077170088
1.8700000000000008,0.0022775435412990142
1.8800000000000008,0.002329230797900722
1.8900000000000008,0.002448048742552423
1.9000000000000008,0.002513252039858646
1.9100000000000008,0.0024970670002074182
1.9200000000000008,0.0025995012953852277
1.9300000000000008,0.00264459124091158
1.9400000000000008,0.0027922210541128072
1.9500000000000008,0.002879951321742854
1.9600000000000009,0.002900906563815695
1.9700000000000009,0.0028842568205992647
1.9800000000000009,0.0031738987989860887
1.9900000000000009,0.0030601788394013555
2.000000000000001,0.0032272761679012748
2.0100000000000007,0.003233229770012418
2.020000000000001,0.0034767641812372303
2.030000000000001,0.0034493259068725276
2.040000000000001,0.0034727636660993226
2.0500000000000007,0.003657303892891714
2.060000000000001,0.004010798829013616
2.070000000000001,0.0038431199811192387
2.080000000000001,0.0042057043794287595
2.0900000000000007,0.004351723835913114
2.100000000000001,0.0039055724730549333
2.110000000000001,0.004147995076744222
2.120000000000001,0.004744001500289635
2.130000000000001,0.004807083440547643
2.140000000000001,0.0047938780978762086
2.1500000000000012,0.0046422068160965795
2.160000000000001,0.005289250550323675
2.170000000000001,0.005019002891293788
2.180000000000001,0.0050630714711003355
2.1900000000000013,0.006205916050617878
2.200000000000001,0.005511383613343023
2.210000000000001,0.005524893932971151
2.220000000000001,0.005990449623234469
2.2300000000000013,0.006161905120568166
