Temperatura,Cv
1.0,1.517862704796245e-06
1.1,2.9203024486771167e-06
1.2000000000000002,4.550373572139576e-06
1.3000000000000003,6.708064765712357e-06
1.4000000000000004,9.560225563040094e-06
1.5000000000000004,1.2530821556820384e-05
1.6000000000000005,1.7041914477383593e-05
1.7000000000000006,2.367500414493541e-05
1.8000000000000007,2.8251400425401686e-05
1.9000000000000008,3.6438248865329805e-05
2.000000000000001,4.779547625937182e-05
2.100000000000001,6.930165173019511e-05
2.200000000000001,8.766743055913886e-05
2.300000000000001,0.00015869679566978524
2.4000000000000012,8.352919870068349e-05
2.5000000000000013,4.881958236852244e-05
2.6000000000000014,5.086738598603103e-05
2.7000000000000015,3.935317629679039e-05
2.8000000000000016,3.252868442542841e-05
2.9000000000000017,2.8214084808008585e-05
3.0000000000000018,2.600677097426259e-05
3.100000000000002,2.485967962481686e-05
3.200000000000002,2.208660462516787e-05
3.300000000000002,1.916122769696805e-05
3.400000000000002,1.796874724700862e-05
3.500000000000002,1.7305451582711107e-05
3.6000000000000023,1.5302444776366088e-05
3.7000000000000024,1.3458340237649832e-05
3.8000000000000025,1.3450877382831249e-05
3.9000000000000026,1.192009856747762e-05
4.000000000000003,1.1010367245504187e-05
4.100000000000003,1.0296160706304476e-05
4.200000000000003,9.688767225668585e-06
4.3000000000000025,9.647638644022997e-06
4.400000000000003,9.071693533002235e-06
4.5000000000000036,8.00963100245932e-06
4.600000000000003,7.648051018191069e-06
4.700000000000003,7.263778819634661e-06
4.800000000000003,6.942296000255929e-06
4.900000000000004,6.809591476405781e-06
